gtopt_id_structure	mane_id_structure	tm_score_selected	tmalign_status	pair_status	return_code	pair_index	gtopt_key	mane_key	tmalign_status_key	pair_status_key	valid_tmalign_status	valid_pair_status	valid_return_code	domain_category	length_group	sequence_change_category	structure_changed	structure_status
GTOPT001327968	ENST00000265627.10	0.99744	ok	READY	0	1042	GTOPT001327968	ENST00000265627	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001329849	ENST00000651514.1	0.26928	ok	READY	0	1043	GTOPT001329849	ENST00000651514	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001331806	ENST00000223136.5	0.77367	ok	READY	0	1044	GTOPT001331806	ENST00000223136	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001333098	ENST00000379263.8	0.42129	ok	READY	0	1045	GTOPT001333098	ENST00000379263	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001334045	ENST00000222553.8	0.86016	ok	READY	0	1046	GTOPT001334045	ENST00000222553	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001334490	ENST00000297135.9	0.18564	ok	READY	0	1047	GTOPT001334490	ENST00000297135	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001337201	ENST00000223073.6	0.31606	ok	READY	0	1049	GTOPT001337201	ENST00000223073	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001337309	ENST00000338791.11	0.85289	ok	READY	0	1050	GTOPT001337309	ENST00000338791	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001339119	ENST00000285930.9	0.54149	ok	READY	0	1051	GTOPT001339119	ENST00000285930	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001342712	ENST00000485972.6	0.99134	ok	READY	0	1052	GTOPT001342712	ENST00000485972	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001348168	ENST00000325083.13	0.09565	ok	READY	0	1053	GTOPT001348168	ENST00000325083	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001348187	ENST00000325083.13	0.24727	ok	READY	0	1054	GTOPT001348187	ENST00000325083	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT001348379	ENST00000325083.13	0.04913	ok	READY	0	1055	GTOPT001348379	ENST00000325083	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001349261	ENST00000252512.14	0.9721	ok	READY	0	1056	GTOPT001349261	ENST00000252512	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001351306	ENST00000240139.10	0.23461	ok	READY	0	1057	GTOPT001351306	ENST00000240139	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001353841	ENST00000301904.4	0.30935	ok	READY	0	1058	GTOPT001353841	ENST00000301904	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001357238	ENST00000520810.6	0.17426	ok	READY	0	1059	GTOPT001357238	ENST00000520810	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001357364	ENST00000520810.6	0.18181	ok	READY	0	1060	GTOPT001357364	ENST00000520810	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001359265	ENST00000519728.6	0.41361	ok	READY	0	1061	GTOPT001359265	ENST00000519728	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001359457	ENST00000519728.6	0.26739	ok	READY	0	1062	GTOPT001359457	ENST00000519728	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001362125	ENST00000240285.10	0.78812	ok	READY	0	1063	GTOPT001362125	ENST00000240285	ok	READY	TRUE	TRUE	TRUE	No domain change	Length unchanged	Amino-acid changed	FALSE	No evident structure change
GTOPT001363475	ENST00000285379.10	0.9925	ok	READY	0	1064	GTOPT001363475	ENST00000285379	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001368037	ENST00000332843.3	0.56834	ok	READY	0	1065	GTOPT001368037	ENST00000332843	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001368090	ENST00000259526.4	0.42717	ok	READY	0	1066	GTOPT001368090	ENST00000259526	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001368095	ENST00000259526.4	0.31752	ok	READY	0	1067	GTOPT001368095	ENST00000259526	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001368143	ENST00000286234.6	0.66372	ok	READY	0	1068	GTOPT001368143	ENST00000286234	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001368199	ENST00000286234.6	0.17765	ok	READY	0	1069	GTOPT001368199	ENST00000286234	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001376797	ENST00000693296.1	0.132	ok	READY	0	1070	GTOPT001376797	ENST00000693296	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001376910	ENST00000693296.1	0.1507	ok	READY	0	1071	GTOPT001376910	ENST00000693296	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001377546	ENST00000637790.2	0.9717	ok	READY	0	1072	GTOPT001377546	ENST00000637790	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001378002	ENST00000327040.13	0.14561	ok	READY	0	1073	GTOPT001378002	ENST00000327040	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001379286	ENST00000380871.5	0.1188	ok	READY	0	1074	GTOPT001379286	ENST00000380871	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001379697	ENST00000305364.9	0.16926	ok	READY	0	1075	GTOPT001379697	ENST00000305364	ok	READY	TRUE	TRUE	TRUE	Complex domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001380505	ENST00000354914.8	0.24308	ok	READY	0	1076	GTOPT001380505	ENST00000354914	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001388982	ENST00000276585.9	0.64601	ok	READY	0	1078	GTOPT001388982	ENST00000276585	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001389356	ENST00000379071.4	0.99837	ok	READY	0	1079	GTOPT001389356	ENST00000379071	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001393551	ENST00000297578.9	0.22505	ok	READY	0	1080	GTOPT001393551	ENST00000297578	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001394034	ENST00000239690.9	0.87333	ok	READY	0	1081	GTOPT001394034	ENST00000239690	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001396001	ENST00000419625.6	0.9074	ok	READY	0	1082	GTOPT001396001	ENST00000419625	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001398867	ENST00000696786.1	0.71507	ok	READY	0	1083	GTOPT001398867	ENST00000696786	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001398919	ENST00000696786.1	0.10283	ok	READY	0	1084	GTOPT001398919	ENST00000696786	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001398944	ENST00000696786.1	0.42018	ok	READY	0	1085	GTOPT001398944	ENST00000696786	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001399028	ENST00000696786.1	0.15702	ok	READY	0	1086	GTOPT001399028	ENST00000696786	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001401702	ENST00000331890.6	0.83509	ok	READY	0	1087	GTOPT001401702	ENST00000331890	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001403299	ENST00000382297.7	0.28311	ok	READY	0	1089	GTOPT001403299	ENST00000382297	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 10-20%	Length changed	TRUE	Structure changed
GTOPT001403434	ENST00000382297.7	0.16563	ok	READY	0	1090	GTOPT001403434	ENST00000382297	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001403683	ENST00000349721.8	0.22278	ok	READY	0	1091	GTOPT001403683	ENST00000349721	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001406216	ENST00000380062.10	0.30418	ok	READY	0	1094	GTOPT001406216	ENST00000380062	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001406219	ENST00000380062.10	0.43224	ok	READY	0	1095	GTOPT001406219	ENST00000380062	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT001407434	ENST00000378842.8	0.98654	ok	READY	0	1096	GTOPT001407434	ENST00000378842	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001407647	ENST00000378842.8	0.87261	ok	READY	0	1097	GTOPT001407647	ENST00000378842	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001409203	ENST00000318158.11	0.90947	ok	READY	0	1098	GTOPT001409203	ENST00000318158	ok	READY	TRUE	TRUE	TRUE	Domain gain	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001409223	ENST00000318158.11	0.74908	ok	READY	0	1099	GTOPT001409223	ENST00000318158	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001412924	ENST00000396396.6	0.91787	ok	READY	0	1100	GTOPT001412924	ENST00000396396	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001413471	ENST00000377182.5	0.78792	ok	READY	0	1101	GTOPT001413471	ENST00000377182	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001413478	ENST00000377182.5	0.68425	ok	READY	0	1102	GTOPT001413478	ENST00000377182	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001414211	ENST00000257497.11	0.97638	ok	READY	0	1103	GTOPT001414211	ENST00000257497	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001416884	ENST00000375754.9	0.91869	ok	READY	0	1104	GTOPT001416884	ENST00000375754	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001417758	ENST00000359246.9	0.5096	ok	READY	0	1106	GTOPT001417758	ENST00000359246	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001419285	ENST00000375001.8	0.44475	ok	READY	0	1107	GTOPT001419285	ENST00000375001	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	TRUE	Structure changed
GTOPT001420458	ENST00000481272.6	0.59353	ok	READY	0	1108	GTOPT001420458	ENST00000481272	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001421081	ENST00000374530.8	0.16927	ok	READY	0	1109	GTOPT001421081	ENST00000374530	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001421750	ENST00000398805.8	0.2749	ok	READY	0	1110	GTOPT001421750	ENST00000398805	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001422495	ENST00000259396.9	0.99468	ok	READY	0	1111	GTOPT001422495	ENST00000259396	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001423226	ENST00000432226.7	0.99942	ok	READY	0	1112	GTOPT001423226	ENST00000432226	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001423818	ENST00000408936.8	0.3598	ok	READY	0	1113	GTOPT001423818	ENST00000408936	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001424922	ENST00000297933.11	0.22349	ok	READY	0	1114	GTOPT001424922	ENST00000297933	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001427062	ENST00000322030.13	0.82911	ok	READY	0	1116	GTOPT001427062	ENST00000322030	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001428966	ENST00000372358.10	0.55009	ok	READY	0	1117	GTOPT001428966	ENST00000372358	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001431307	ENST00000651351.2	0.23911	ok	READY	0	1118	GTOPT001431307	ENST00000651351	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001431509	ENST00000481739.2	0.51693	ok	READY	0	1119	GTOPT001431509	ENST00000481739	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001431803	ENST00000291744.11	0.48125	ok	READY	0	1120	GTOPT001431803	ENST00000291744	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change 20-50%	Length changed	TRUE	Structure changed
GTOPT001432202	ENST00000440944.6	0.11463	ok	READY	0	1121	GTOPT001432202	ENST00000440944	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001433952	ENST00000460843.6	0.14684	ok	READY	0	1122	GTOPT001433952	ENST00000460843	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001435612	ENST00000319217.12	0.114	ok	READY	0	1123	GTOPT001435612	ENST00000319217	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001435640	ENST00000319217.12	0.11645	ok	READY	0	1124	GTOPT001435640	ENST00000319217	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001436409	ENST00000380733.9	0.23965	ok	READY	0	1125	GTOPT001436409	ENST00000380733	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001436428	ENST00000380733.9	0.48393	ok	READY	0	1126	GTOPT001436428	ENST00000380733	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	TRUE	Structure changed
GTOPT001440318	ENST00000645482.3	0.67779	ok	READY	0	1127	GTOPT001440318	ENST00000645482	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001441271	ENST00000358127.9	0.35333	ok	READY	0	1131	GTOPT001441271	ENST00000358127	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001445415	ENST00000297785.8	0.97382	ok	READY	0	1132	GTOPT001445415	ENST00000297785	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001445420	ENST00000297785.8	0.98143	ok	READY	0	1133	GTOPT001445420	ENST00000297785	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001449478	ENST00000344604.10	0.17011	ok	READY	0	1135	GTOPT001449478	ENST00000344604	ok	READY	TRUE	TRUE	TRUE	Complex domain change	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001449757	ENST00000375446.5	0.90432	ok	READY	0	1136	GTOPT001449757	ENST00000375446	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001452458	ENST00000374647.10	0.13251	ok	READY	0	1137	GTOPT001452458	ENST00000374647	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001452995	ENST00000374517.6	0.94146	ok	READY	0	1138	GTOPT001452995	ENST00000374517	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001454319	ENST00000409155.8	0.99311	ok	READY	0	1139	GTOPT001454319	ENST00000409155	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001458233	ENST00000644144.2	0.59316	ok	READY	0	1142	GTOPT001458233	ENST00000644144	ok	READY	TRUE	TRUE	TRUE	Complex domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001459527	ENST00000302586.8	0.95727	ok	READY	0	1143	GTOPT001459527	ENST00000302586	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001460133	ENST00000446176.7	0.53411	ok	READY	0	1144	GTOPT001460133	ENST00000446176	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001460480	ENST00000683357.1	0.62693	ok	READY	0	1145	GTOPT001460480	ENST00000683357	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001461467	ENST00000371974.8	0.87021	ok	READY	0	1146	GTOPT001461467	ENST00000371974	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001461768	ENST00000439388.6	0.28064	ok	READY	0	1147	GTOPT001461768	ENST00000439388	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001472784	ENST00000381127.6	0.877	ok	READY	0	1148	GTOPT001472784	ENST00000381127	ok	READY	TRUE	TRUE	TRUE	Domain gain	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001476204	ENST00000039007.5	0.88435	ok	READY	0	1149	GTOPT001476204	ENST00000039007	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 20-50%	Length changed	FALSE	No evident structure change
GTOPT001478231	ENST00000326194.11	0.81753	ok	READY	0	1150	GTOPT001478231	ENST00000326194	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001480663	ENST00000342972.3	0.66614	ok	READY	0	1151	GTOPT001480663	ENST00000342972	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 10-20%	Length changed	FALSE	No evident structure change
GTOPT001483230	ENST00000373316.5	0.93168	ok	READY	0	1152	GTOPT001483230	ENST00000373316	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001483243	ENST00000373316.5	0.98194	ok	READY	0	1153	GTOPT001483243	ENST00000373316	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001486063	ENST00000372007.10	0.15516	ok	READY	0	1154	GTOPT001486063	ENST00000372007	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
GTOPT001486862	ENST00000217971.8	0.74441	ok	READY	0	1155	GTOPT001486862	ENST00000217971	ok	READY	TRUE	TRUE	TRUE	No domain change	Length change 0-10%	Length changed	FALSE	No evident structure change
GTOPT001487372	ENST00000371199.8	0.17148	ok	READY	0	1156	GTOPT001487372	ENST00000371199	ok	READY	TRUE	TRUE	TRUE	Domain loss	Length change >50%	Length changed	TRUE	Structure changed
