start_distance	VarSubType
19191	STR
26566	STR
-12285	STR
-40035	STR
-44596	STR
-45135	STR
90805	STR
-11794	STR
151238	STR
10897	STR
7164	STR
-813044	STR
46444	STR
-232	STR
98078	STR
-390183	STR
126688	STR
389496	STR
91408	STR
-4813	STR
989	STR
-675	STR
-168037	STR
-755664	STR
29878	STR
104478	STR
15524	STR
63771	STR
203258	STR
-207298	STR
72040	STR
-16027	STR
-13633	STR
29002	STR
69543	STR
-170239	STR
265476	STR
16969	STR
243836	STR
17181	STR
139654	STR
81926	STR
32626	STR
12441	STR
-68168	STR
160305	STR
68459	STR
84434	VNTR
164118	STR
127010	STR
-225657	STR
90847	STR
-50322	STR
6810	VNTR
379687	STR
5232	STR
29590	STR
-4880	STR
-5029	STR
145080	STR
666981	STR
-4423	STR
120406	STR
-350456	STR
-764120	STR
-91195	STR
-52883	STR
-100	STR
49307	STR
266383	STR
-22641	STR
96647	STR
5986	STR
59491	STR
-69256	VNTR
223838	STR
18817	STR
-21508	STR
45343	STR
183199	STR
17478	STR
22781	STR
81609	STR
306923	STR
-25397	STR
-32993	STR
38737	STR
-80158	STR
-3010	STR
98158	STR
198247	STR
43526	STR
134770	STR
745120	STR
767743	STR
40191	STR
-964125	STR
-2916	STR
4905	STR
-53812	STR
132554	STR
-423	STR
7197	STR
232610	STR
-42168	STR
-5698	STR
361155	STR
-58970	STR
-908867	STR
-148977	STR
-1045	VNTR
-929278	STR
-61968	STR
203739	STR
352839	STR
34660	STR
-77808	STR
-26343	STR
-98049	STR
649724	STR
-34522	STR
-66	STR
-123396	STR
-479726	STR
38286	STR
70352	STR
53357	STR
49398	STR
5285	STR
8914	STR
-10829	STR
38491	STR
-127170	STR
-794	STR
-1341	VNTR
209249	STR
-10905	STR
81357	STR
47093	STR
-126768	STR
-459043	STR
265180	VNTR
-160483	STR
741222	STR
-16506	STR
-4192	STR
334488	STR
-7428	STR
-3839	STR
-11541	STR
-115924	STR
-33396	STR
-317666	STR
65890	STR
16000	STR
61520	STR
90291	STR
-49317	STR
-1483	STR
-8354	STR
8141	STR
-7194	STR
84444	STR
-37659	STR
-6215	STR
-63135	STR
270230	STR
-279434	STR
992144	STR
-49306	STR
73707	STR
22410	STR
54159	STR
186267	STR
-41264	STR
32273	STR
66488	STR
621848	STR
373000	STR
-806747	STR
-46461	STR
19842	VNTR
-10951	STR
4397	STR
14878	STR
-3844	STR
14670	STR
-645339	STR
-40836	STR
602379	STR
660	STR
60611	STR
95928	STR
-6701	STR
-30400	STR
-16016	STR
-8403	STR
-22833	STR
-12614	STR
-22000	STR
-5327	VNTR
898428	STR
-412143	STR
-6842	STR
23433	STR
13021	VNTR
-9413	STR
25768	STR
365246	STR
11582	STR
-95633	STR
350759	STR
7907	STR
-59936	STR
20524	STR
-76202	STR
-686847	STR
-299445	STR
174699	STR
-60902	STR
-366961	STR
19594	STR
-55865	STR
283775	STR
6946	STR
-69483	STR
-104127	STR
-53127	STR
-25322	STR
-27667	STR
37961	STR
-86294	STR
-12642	VNTR
-15082	STR
12760	STR
2679	STR
-117687	STR
-31968	STR
-76432	STR
-606408	STR
-750300	STR
-328035	STR
-15497	STR
122024	STR
173755	STR
-102884	STR
-496307	STR
9952	STR
121520	STR
70384	STR
72374	STR
11643	STR
453351	STR
346031	STR
38100	STR
68014	STR
-256023	STR
11256	VNTR
250351	VNTR
-5886	STR
18962	STR
41337	STR
22516	STR
-150585	STR
64374	STR
-142892	STR
30065	STR
-56422	STR
15012	STR
11506	STR
1918	STR
-8367	STR
-24977	STR
5027	STR
-61814	STR
985089	STR
16008	STR
-664863	STR
-580386	STR
647997	STR
-616085	STR
-138723	STR
57676	STR
-15429	STR
-7342	STR
38436	VNTR
77662	STR
-59934	STR
-46568	STR
-7502	STR
158568	VNTR
4258	STR
136192	STR
-21676	STR
-17838	STR
-21279	STR
375312	STR
895580	STR
70014	STR
25184	STR
10873	STR
12923	STR
6982	STR
-6353	STR
5697	STR
-8980	STR
24438	STR
18690	STR
-4212	STR
162794	STR
927615	STR
-87186	STR
36250	STR
-116949	STR
-32659	STR
-34919	STR
811391	STR
477123	STR
2510	STR
7390	STR
-200551	STR
-184038	STR
-127247	STR
-242117	STR
-293662	STR
-25001	STR
741090	STR
-205388	STR
76718	STR
973557	STR
-304076	STR
519262	VNTR
-477	STR
-25448	STR
-100922	STR
742941	STR
-3965	STR
-5386	STR
14731	STR
74492	STR
543	STR
24939	STR
-86861	STR
286078	STR
91742	STR
-169514	STR
16495	STR
234161	STR
-3062	STR
-10007	STR
-4497	STR
-774419	STR
-738313	STR
-48353	STR
147321	STR
831721	STR
231837	STR
137700	STR
-295983	STR
24724	VNTR
-109145	VNTR
-40329	STR
84147	STR
17806	STR
-26284	STR
54975	STR
16261	STR
50809	STR
109433	STR
24685	STR
-721827	STR
-428738	STR
26197	STR
92637	STR
-14965	STR
1315	STR
144967	STR
50003	STR
-193831	STR
-74393	STR
50940	STR
-21706	STR
-12762	STR
36880	STR
-1289	VNTR
-12688	STR
-330513	STR
-916	STR
-21416	STR
640329	STR
-835436	STR
-627620	STR
-100644	STR
-31593	STR
36043	STR
-21990	STR
205958	STR
-1932	STR
-145935	VNTR
141503	STR
-772203	STR
68846	STR
-177085	STR
788015	STR
-31871	STR
383	STR
39784	STR
-2745	STR
-326031	STR
156245	STR
-13576	STR
57913	STR
40725	STR
-29801	VNTR
62817	STR
-34343	STR
-575914	STR
-785025	STR
70430	STR
-3209	STR
-23349	VNTR
-720880	STR
10732	STR
519682	STR
52237	STR
-148246	VNTR
39068	STR
108672	STR
-21361	STR
-39225	STR
138008	STR
175181	STR
114244	STR
923639	STR
11043	STR
-741559	STR
5244	STR
21308	STR
-49017	STR
-19657	STR
24279	VNTR
4139	STR
115316	STR
49992	STR
-12228	STR
184519	VNTR
97704	STR
-923	STR
-191013	STR
-11830	STR
12251	STR
-75666	STR
-359938	STR
53829	STR
44114	STR
52502	STR
49580	STR
-54219	VNTR
67615	STR
-54349	STR
-115883	STR
34022	STR
341466	STR
3454	STR
-19898	STR
6254	STR
101351	STR
918025	STR
-261733	VNTR
41905	VNTR
-167422	STR
36975	VNTR
-6417	STR
5889	STR
-146788	STR
-514337	STR
-320639	STR
-30852	STR
-240457	STR
4283	STR
476631	STR
-461539	STR
528148	STR
887536	VNTR
720905	STR
392671	STR
-480076	STR
24625	STR
11587	STR
-121416	STR
766218	STR
-711551	STR
-607614	STR
-75446	STR
514998	STR
72177	STR
43776	STR
-783261	STR
99831	STR
-19071	STR
221470	VNTR
-61436	STR
-179567	STR
180181	STR
-693354	STR
21331	STR
-22716	STR
-52847	STR
-58704	STR
858	STR
-323674	STR
35314	STR
274912	STR
33987	STR
20782	STR
91910	STR
-30297	STR
-15370	STR
-61088	STR
-9855	STR
-121322	STR
-593890	STR
-571291	STR
-6072	STR
-120321	STR
66012	STR
-59125	STR
938847	STR
-6523	STR
630186	STR
206188	STR
-108522	STR
-155508	STR
161375	STR
-1162	STR
-139	STR
-953350	STR
249373	STR
43282	STR
8493	STR
-144280	VNTR
-275736	STR
-81943	STR
-45791	STR
-91187	VNTR
9974	STR
49070	STR
-5175	STR
906830	STR
-511267	VNTR
-95005	STR
-26889	STR
-43546	STR
147184	STR
-60973	STR
477114	STR
-986706	STR
19	STR
-11840	STR
-80861	STR
-64037	STR
148414	VNTR
919092	STR
124775	STR
2622	STR
-18657	STR
-127860	STR
259494	STR
338254	STR
256282	STR
29982	STR
304884	STR
-353968	STR
627633	STR
109994	STR
228	STR
-58266	STR
-38688	STR
-1603	STR
38914	VNTR
7163	STR
-7026	VNTR
-60727	STR
738447	STR
-20883	VNTR
-176446	STR
88269	STR
1999	STR
-51113	STR
-73523	STR
23102	STR
-154741	STR
-315222	STR
47517	STR
-43810	STR
83279	STR
-679771	STR
-25604	STR
-265443	STR
-19691	STR
927407	STR
-61015	STR
-30634	STR
-710677	STR
762496	STR
56602	STR
-33211	STR
-55424	STR
3380	STR
-28807	STR
14123	STR
505018	STR
343188	STR
-45485	STR
941298	STR
81563	STR
900997	STR
-32065	STR
357885	STR
632306	VNTR
85201	STR
120512	VNTR
32040	STR
27848	STR
374231	STR
447953	STR
48178	STR
127145	STR
-36178	STR
-39203	STR
-9062	STR
-3227	STR
43331	VNTR
3892	STR
-45000	STR
646527	STR
-396916	STR
750593	STR
-210137	STR
698170	STR
-20436	STR
-106499	STR
567996	STR
-46207	STR
-26076	STR
-96163	STR
-24467	STR
-8106	STR
27479	STR
730313	VNTR
338071	STR
-364713	STR
66537	STR
-19196	VNTR
7991	STR
-14276	STR
-22740	STR
-52044	STR
-759534	STR
-933017	STR
6469	STR
-481863	STR
34020	STR
11196	STR
-42373	STR
-376344	STR
435082	VNTR
-7658	STR
34719	STR
-32540	STR
17222	STR
660476	STR
15876	STR
-8439	STR
39870	STR
-736277	STR
-11235	VNTR
-221677	STR
495003	STR
-954769	STR
-6200	STR
310179	STR
-532653	STR
-11438	STR
2683	STR
52085	STR
-173806	STR
-105492	STR
569651	STR
-20388	STR
31099	STR
-749104	STR
-278303	STR
802620	STR
-140571	STR
43881	VNTR
-46823	STR
-27990	STR
-16218	STR
31282	VNTR
-18396	STR
218369	STR
-18405	STR
-479314	STR
-6588	STR
49977	STR
-278065	STR
168907	STR
-810887	STR
223751	STR
161742	STR
-44451	STR
44798	STR
317054	STR
-51419	STR
22057	STR
147786	STR
649227	STR
-257953	STR
475075	STR
-810599	STR
-720069	STR
-199500	STR
-14443	STR
17360	STR
-105823	STR
27768	STR
-30167	STR
-39698	STR
-1098	STR
18281	STR
-466031	STR
19311	STR
9863	STR
15769	VNTR
-1320	STR
732048	STR
-873905	STR
78758	STR
-250165	STR
196762	STR
-62379	STR
71	VNTR
265	STR
-20855	STR
-531040	STR
-716911	STR
12742	STR
90171	STR
13005	STR
68349	STR
390343	STR
36464	STR
-621	STR
32512	STR
17990	STR
51841	STR
8182	STR
-258450	STR
469324	STR
307202	STR
-407535	STR
-88593	STR
877960	STR
-136617	STR
-863860	STR
572752	STR
520057	STR
53512	STR
43005	STR
-4911	STR
560583	STR
-132832	STR
-106538	STR
-60042	STR
625931	STR
6601	STR
42483	VNTR
-15950	STR
15363	STR
-66098	STR
63257	STR
-36222	STR
-106967	STR
-99575	STR
1968	STR
-42974	STR
63988	STR
-26859	STR
23460	STR
13334	STR
40554	STR
33307	STR
-64503	STR
-10757	STR
60389	STR
5200	STR
-3601	STR
34074	STR
280895	STR
-2061	STR
24	STR
53404	STR
38300	STR
-75430	STR
-20610	STR
-41674	STR
-5183	STR
9453	STR
-88873	STR
-2597	STR
54702	VNTR
-813703	STR
-6625	STR
-4594	STR
-2129	STR
19790	STR
-41770	STR
-19422	STR
-40673	STR
-1085	STR
14872	STR
-218	STR
19136	STR
27025	STR
-46857	STR
42833	STR
-11294	STR
-129577	STR
-7183	STR
13064	STR
-10849	VNTR
-53785	STR
1381	STR
2202	STR
13180	STR
12572	STR
-8121	STR
31771	STR
1689	STR
465989	STR
-20797	STR
7517	STR
-89590	STR
-46706	STR
100740	STR
-9609	STR
-27832	STR
5052	STR
59423	STR
-2823	STR
10268	STR
-13015	STR
-11924	STR
6220	STR
-188	STR
72391	STR
-45523	VNTR
-45180	STR
71332	STR
-7749	STR
-1323	STR
68951	STR
-10300	STR
-23310	STR
-141126	STR
-40465	STR
-4363	STR
57337	STR
5955	STR
-31733	VNTR
-6381	STR
-550	STR
-47828	STR
26453	STR
39409	STR
-83430	STR
1277	STR
36806	STR
-10463	STR
-10233	STR
-105717	STR
-30823	STR
13198	STR
19816	VNTR
-17739	STR
13671	STR
-58863	STR
21831	STR
-37295	STR
39148	STR
-137049	STR
6268	STR
-149605	VNTR
-58493	STR
20227	STR
-41396	STR
132929	STR
-27787	STR
13217	STR
35	STR
-1509	STR
-23894	STR
-1070	STR
-91129	STR
-118986	STR
-32199	STR
7589	STR
99422	STR
-1080	STR
1276	STR
57443	STR
-14136	STR
188044	STR
-17220	STR
-20283	STR
13119	STR
-120	STR
22633	STR
27904	STR
13217	STR
-1369	STR
-8132	STR
-12753	STR
440845	VNTR
207735	STR
-167374	STR
-20663	STR
-7437	STR
17560	STR
20389	STR
-7186	STR
-22435	STR
5198	STR
-64069	STR
9335	STR
-20382	STR
-64584	STR
-276196	STR
4257	VNTR
-13014	STR
9829	STR
5510	STR
20985	VNTR
-18484	STR
99557	STR
-123581	STR
-27705	STR
-41122	STR
111399	STR
188024	STR
-31796	STR
-142333	STR
2517	STR
-8581	STR
-306	STR
-9252	STR
2849	STR
-12492	STR
-72431	STR
44458	STR
9094	STR
219503	STR
11850	STR
6058	STR
-4641	STR
-81608	STR
-143942	STR
-35362	STR
-5711	STR
9898	STR
-65020	STR
56918	STR
196612	STR
152353	STR
-68787	STR
-105130	STR
105697	STR
5607	STR
9299	STR
32817	STR
15232	STR
-12791	STR
33569	STR
9971	STR
23276	STR
-11104	STR
162235	STR
15981	STR
-315014	VNTR
51161	STR
4619	STR
-10719	STR
27271	VNTR
186551	STR
-904	STR
82307	STR
69964	STR
-28784	STR
8710	STR
4897	STR
-46	VNTR
-4541	STR
-22749	STR
48615	STR
-870	STR
-30155	STR
34029	STR
5850	STR
275293	STR
-5998	VNTR
-174849	STR
1134	STR
-10250	STR
4804	STR
23806	STR
-41591	STR
-7056	STR
61487	STR
13257	STR
-146349	STR
-1760	STR
21230	STR
-19328	STR
-15723	STR
51147	STR
7465	STR
-129977	STR
-53983	STR
80858	STR
3089	STR
9470	STR
3142	STR
23580	STR
172687	STR
7991	STR
224	STR
-23971	STR
-50207	STR
-6058	STR
-130159	STR
-825	STR
561	STR
2885	STR
-558159	STR
121131	STR
1051	STR
295858	STR
-14707	STR
11791	STR
86950	STR
12419	STR
442091	STR
19941	STR
53823	STR
188	STR
-1155	STR
-45035	STR
7753	STR
39060	STR
197043	STR
-7004	STR
-38495	STR
-26679	STR
12001	STR
-69921	STR
17422	STR
-52273	STR
-32039	STR
16619	STR
-25434	STR
2406	STR
38031	STR
-47651	STR
9971	STR
10147	STR
36455	STR
132112	STR
-171603	STR
41429	STR
12433	STR
2197	STR
69890	STR
-42279	STR
-37192	STR
-408	STR
93	VNTR
-2529	STR
29514	STR
-11318	STR
-2901	STR
-117782	STR
-18598	STR
-8703	VNTR
-16384	VNTR
-18365	STR
-534	VNTR
-1008	STR
290568	STR
-19717	STR
-59170	STR
47335	STR
-158603	STR
-285917	STR
25664	STR
19051	STR
-133066	STR
-43105	STR
404634	STR
14180	STR
-107673	STR
288973	STR
16139	STR
-12632	STR
-69580	STR
36692	STR
62305	VNTR
35442	STR
467340	STR
229	STR
51460	STR
-284861	STR
-15841	STR
-21823	STR
11109	STR
11627	STR
12023	STR
10477	VNTR
37164	STR
-12783	STR
30361	STR
24828	STR
93943	STR
-24321	STR
-2327	STR
-12242	STR
-5789	STR
91168	STR
75125	STR
10118	STR
24374	STR
2671	STR
74585	STR
-166946	STR
-62103	STR
14354	STR
-68410	STR
-11589	STR
19687	STR
-42132	STR
3548	STR
23664	STR
-21666	STR
-219	STR
7287	STR
-35402	STR
40717	STR
2840	VNTR
306656	STR
3594	STR
-10876	STR
-48	STR
-123894	STR
21878	STR
-3386	STR
-33778	STR
27858	STR
30016	STR
11474	STR
25692	STR
-12709	STR
-28049	STR
54035	STR
-286	VNTR
-20470	STR
102741	STR
-19867	STR
129895	STR
197943	STR
3528	STR
49943	STR
165745	STR
-8216	STR
-506739	STR
121310	STR
72037	STR
77547	STR
-11936	STR
-11187	STR
8608	STR
-3674	STR
-62686	STR
18049	STR
152009	STR
-1357	STR
58924	VNTR
53690	STR
-122979	STR
-2194	STR
3265	STR
90106	STR
12048	STR
-34828	STR
82375	STR
67459	STR
-8099	STR
6860	STR
20742	STR
16151	STR
-150737	STR
21682	STR
5658	STR
16786	STR
160610	STR
-60	VNTR
10651	STR
-33499	STR
-132108	STR
8096	STR
-104650	STR
-6231	STR
3491	STR
12585	STR
231889	STR
-176390	STR
10067	STR
-45925	STR
-36703	STR
1793	STR
69511	STR
877	STR
-50914	STR
-12863	STR
-2680	STR
14473	STR
27422	STR
-84247	STR
-33127	STR
904	VNTR
422878	STR
65	STR
4650	STR
104681	STR
-26936	STR
221227	STR
23662	STR
4498	STR
688649	STR
412	VNTR
-57928	STR
-19365	STR
71761	STR
-27035	STR
-36359	STR
605052	STR
257436	STR
-71066	STR
-9953	STR
-5128	STR
-647513	STR
-14966	STR
2117	STR
-120711	STR
2409	STR
7486	VNTR
56730	VNTR
6416	STR
114649	STR
-38895	STR
-124471	STR
62050	STR
-18957	STR
131725	STR
-13793	STR
3564	STR
-15	STR
3791	STR
-13434	STR
27006	STR
85450	STR
-78078	STR
25158	STR
-6026	STR
237436	STR
316607	STR
55231	STR
-13759	STR
-13627	STR
16902	VNTR
3715	STR
-136666	STR
-33729	STR
-34972	STR
-19475	STR
52212	STR
37000	STR
352655	STR
128	STR
182157	STR
-35355	STR
16584	STR
-319	STR
51233	STR
-50820	STR
21572	STR
331221	STR
-92628	STR
29762	STR
-10565	STR
-5553	STR
-9495	STR
-257846	STR
33778	STR
46605	STR
-29745	STR
21292	STR
-19359	STR
-99925	STR
95830	STR
333771	STR
9427	STR
-78069	STR
6546	STR
-11004	STR
-137588	STR
35112	STR
-11642	STR
12489	VNTR
-21765	STR
10844	STR
-9092	STR
-9239	STR
-22892	STR
-3399	STR
-68675	STR
8022	STR
-9157	STR
-14344	STR
-29414	STR
51486	STR
16658	STR
-20928	STR
699019	STR
26356	STR
-38845	STR
35075	STR
-58298	STR
-33111	STR
18885	STR
-5632	STR
-67946	STR
31524	STR
27414	STR
-34927	STR
38523	STR
6688	STR
53845	STR
5200	STR
-2258	STR
-9812	STR
172	STR
55827	STR
-1136	STR
-14652	STR
29055	STR
-362808	STR
93205	STR
92666	STR
-35708	STR
-21816	STR
-409383	STR
9244	STR
76196	STR
-100045	STR
15381	STR
23100	STR
-11894	STR
50879	STR
102383	STR
-14428	STR
20745	STR
-420	STR
-49707	STR
-127127	STR
52834	VNTR
-16704	STR
20745	STR
-18600	STR
181968	STR
14075	STR
-22402	STR
-438783	STR
24311	STR
-5166	STR
-260813	STR
-13206	STR
72836	STR
2535	STR
466446	STR
189478	STR
-1661	STR
-156951	STR
-15342	STR
2814	STR
-156204	STR
95096	STR
352693	STR
21905	STR
-21148	STR
66242	STR
-53924	STR
-92875	STR
-25466	VNTR
53268	VNTR
27480	STR
6121	STR
-71746	STR
95933	STR
42575	VNTR
136676	STR
-4786	STR
32724	STR
63477	STR
-63177	STR
5619	STR
-9635	STR
13966	STR
272660	STR
-2763	STR
10867	STR
94716	STR
214567	STR
459478	STR
8614	STR
23262	STR
-5748	STR
-20712	VNTR
-8270	STR
29867	STR
-30187	STR
-5247	STR
12485	STR
-34494	STR
-27260	STR
-9185	STR
-167036	STR
-9863	STR
47455	STR
15325	STR
17334	STR
7227	STR
75341	STR
540837	STR
7562	STR
17854	STR
93218	STR
-2637	STR
-26975	STR
-5254	STR
15288	STR
19503	STR
1871	STR
6050	STR
7672	STR
-191114	STR
50577	STR
-2596	STR
22597	STR
2264	STR
113969	STR
14	STR
335379	STR
2572	STR
326120	STR
26133	STR
-920460	STR
-220262	STR
-203794	STR
13595	STR
17401	STR
2528	STR
-8588	STR
148051	STR
-23784	STR
66313	STR
371908	STR
2449	STR
-53338	VNTR
3026	VNTR
-130817	STR
159107	VNTR
-40551	STR
-86446	STR
80462	STR
-21668	STR
88421	STR
40640	VNTR
-87156	STR
1821	STR
-11144	STR
-35678	STR
-661422	STR
116002	STR
-193061	STR
66358	STR
33068	STR
62640	STR
-931080	STR
-26821	STR
-2316	STR
-63009	STR
-786802	STR
-91753	STR
10724	STR
-3906	STR
-12691	STR
-11329	STR
6835	STR
-10100	STR
87055	STR
-24114	STR
37014	STR
-5386	STR
-40585	STR
-18233	STR
-4733	STR
35375	STR
31856	STR
155085	STR
-34103	STR
-104059	STR
22070	STR
137243	STR
150069	STR
-65511	STR
51487	STR
-33743	STR
181815	STR
-127993	STR
3929	STR
-6482	STR
-37626	STR
-57181	STR
-667724	STR
-5726	STR
-49202	STR
-17663	STR
-13154	STR
30446	STR
31184	STR
8298	STR
-2990	STR
89453	STR
274339	STR
-55816	STR
-5327	STR
131237	STR
-375833	STR
28492	STR
139995	STR
-29408	STR
198825	STR
8623	STR
5912	STR
277939	STR
-31	STR
-571140	STR
31387	STR
-3895	STR
37853	STR
-6682	STR
-230068	STR
11022	STR
21756	STR
-24809	STR
26524	STR
112250	STR
11800	STR
30901	STR
-3252	STR
-35274	STR
91944	STR
-126855	STR
-74738	STR
552	STR
-402	STR
-608225	STR
18540	STR
-10620	STR
-96345	STR
31826	STR
84545	STR
9946	STR
-6711	STR
-57626	STR
-19542	STR
-11600	STR
83745	STR
-3248	STR
56552	STR
25382	STR
23447	STR
74714	STR
34021	STR
-10697	STR
105774	STR
-52091	STR
-21412	STR
3750	STR
-15951	STR
23981	STR
6836	STR
18737	STR
-4426	STR
7956	STR
12404	STR
22473	VNTR
-46721	VNTR
37537	STR
-285	STR
53580	STR
112658	STR
-68170	STR
117	STR
41550	STR
41304	STR
-448736	STR
18122	STR
84423	STR
-72582	STR
1089	STR
-9874	VNTR
103425	STR
-96162	STR
-9743	STR
-10197	STR
-12281	STR
11811	STR
51039	STR
-4932	STR
28116	STR
-39397	STR
143715	STR
7214	STR
-5588	STR
-269503	STR
9676	STR
-735	STR
-20594	STR
14650	STR
-49459	STR
-10908	STR
155966	STR
2174	STR
-37305	STR
-21702	STR
-229960	STR
53024	STR
582855	VNTR
-8785	STR
445512	STR
41281	STR
-59055	STR
894531	STR
-47785	STR
-71	STR
25999	STR
186988	STR
-30141	VNTR
-246395	STR
-53438	STR
193671	STR
-12590	STR
-46602	STR
281319	STR
-468	STR
-22636	STR
20248	STR
-7065	STR
25493	STR
-1509	VNTR
-8475	STR
51068	STR
-178998	STR
-431710	STR
-138041	STR
21163	STR
8921	STR
-66	STR
-1441	STR
-17072	STR
-19358	STR
200282	STR
-986	STR
26577	STR
-301	STR
-15103	STR
36421	STR
-12835	STR
56268	STR
-3814	STR
18379	STR
56101	STR
35584	STR
-57190	STR
-8880	STR
180328	STR
35094	STR
732696	VNTR
-140449	STR
-54111	STR
18847	STR
-4547	STR
-26041	STR
-93043	STR
-17456	STR
-36	VNTR
-53924	STR
-29549	STR
-260164	STR
70148	STR
2350	STR
-26642	VNTR
-174	VNTR
-74465	STR
-8285	STR
91934	STR
36036	STR
770257	STR
-2278	STR
2667	STR
37657	STR
-19245	STR
-15295	STR
-65911	STR
-25561	STR
-148026	STR
54085	STR
57042	STR
14282	STR
-57780	STR
204758	STR
-118403	STR
47	STR
88550	STR
-58791	STR
-7612	STR
32649	STR
288	STR
-10276	STR
87457	STR
-17128	VNTR
288059	STR
-27129	STR
15645	STR
-217351	STR
18874	STR
-168846	STR
-87833	STR
79842	STR
18029	STR
-3555	STR
5844	VNTR
-14265	STR
55902	STR
154543	STR
16550	STR
24231	VNTR
1559	STR
-27250	STR
51018	STR
-14184	STR
563	STR
-13990	STR
6229	STR
-19653	STR
9608	STR
18016	STR
414253	STR
5893	STR
5274	STR
8587	STR
13155	STR
27107	STR
30451	STR
-16450	STR
27975	STR
-185	VNTR
2368	STR
-17428	STR
34260	STR
143056	VNTR
4101	STR
-14265	STR
-38133	STR
110350	STR
171177	STR
-18551	STR
-1207	STR
-31284	STR
-11133	STR
-79194	STR
2139	STR
766414	STR
11078	STR
-610	VNTR
25324	STR
103352	STR
-15600	VNTR
-8968	STR
820897	STR
-9351	STR
20039	STR
-33756	STR
-56894	STR
-106679	STR
-48030	STR
45784	STR
6124	STR
26598	STR
62448	STR
352839	STR
193899	STR
46905	STR
-51093	STR
-9208	STR
-11483	STR
-54597	STR
11845	VNTR
30671	STR
-47779	STR
5475	STR
50985	STR
57677	STR
-25176	STR
27130	STR
-122863	VNTR
73754	STR
-86238	STR
11055	STR
-20861	STR
4125	VNTR
46352	STR
-151124	STR
35388	STR
108222	STR
-844860	STR
-5855	STR
3999	STR
-3573	STR
14122	STR
131378	STR
-11321	STR
679904	STR
-44706	STR
39365	STR
152684	STR
100027	STR
41885	STR
59765	STR
4924	STR
-398265	STR
185193	STR
291813	STR
42396	STR
153449	STR
-70997	STR
-1579	STR
50668	STR
107049	STR
22486	STR
-35414	STR
17524	STR
77583	STR
-62202	STR
-118539	STR
-21757	STR
12348	STR
-9164	STR
-13142	STR
80986	STR
-78854	VNTR
163996	STR
3771	STR
110301	STR
20962	STR
-6469	STR
-3224	STR
7784	STR
20707	STR
66737	STR
6877	STR
-52251	STR
17857	STR
54086	STR
-191440	STR
-1069	STR
-50	VNTR
358497	STR
-466226	STR
69183	STR
-88672	STR
-380	STR
-15930	STR
36654	STR
41472	STR
340	STR
267006	STR
127098	STR
72547	STR
-42426	STR
61795	VNTR
-7597	STR
34	VNTR
410	STR
2407	STR
38592	STR
238759	STR
89627	STR
-35100	STR
-139593	STR
77081	STR
34376	STR
17717	STR
17074	STR
-91150	STR
-13827	STR
89081	STR
89203	STR
-70036	STR
800	STR
-52742	STR
181	STR
8806	STR
-51654	STR
164408	STR
8101	STR
-937	STR
27947	STR
-20362	STR
-130802	STR
5955	STR
-95454	STR
-5924	STR
-106793	STR
-270636	STR
-92162	STR
363065	STR
-169795	STR
29147	STR
-64120	STR
28189	STR
17761	STR
-17723	STR
27906	STR
-1825	STR
-187926	STR
955	STR
-806747	STR
41965	STR
21377	STR
-15289	STR
15352	STR
13349	STR
-147363	STR
-26493	STR
-28171	STR
-16573	STR
1822	STR
-32663	STR
419193	STR
19409	VNTR
-40668	STR
-42855	STR
-806	STR
-11343	STR
108099	STR
-26262	STR
33542	STR
-76919	STR
-8217	STR
19987	STR
-4650	STR
19360	STR
-9931	STR
1426	STR
61520	STR
174939	STR
4778	STR
81627	STR
-143091	STR
-48355	STR
-11771	VNTR
6487	STR
4423	STR
7828	STR
-44331	STR
284	STR
-1487	STR
65438	STR
3467	STR
43389	STR
17263	STR
-4785	STR
45240	STR
23044	STR
-7347	VNTR
-1930	STR
-32793	STR
-104524	STR
-62032	STR
59508	STR
403257	STR
700774	STR
13438	STR
14248	STR
-487753	STR
-16145	STR
3109	STR
-5158	STR
17275	STR
8913	STR
41885	STR
-17903	STR
13682	VNTR
9173	STR
-17051	STR
1652	STR
-33311	STR
157651	STR
145	STR
15	VNTR
29113	STR
-121842	STR
-44241	STR
-2621	STR
17273	STR
201964	VNTR
-222839	STR
-464	STR
617613	STR
-9176	STR
19077	STR
35162	STR
242598	STR
199433	STR
-7269	STR
-16434	STR
-15976	STR
1962	STR
10938	STR
-29875	STR
-24933	STR
36181	STR
94936	STR
10335	STR
99831	STR
63517	STR
22653	STR
50362	STR
-1999	STR
-74760	STR
-13150	STR
17665	STR
-26431	STR
9961	STR
34597	STR
336	STR
-21042	STR
3383	VNTR
25161	STR
-19570	VNTR
26943	STR
-17998	STR
-12584	STR
53405	VNTR
-66642	STR
-48171	STR
2256	STR
-74052	STR
-12135	STR
-574709	STR
-62702	STR
2605	STR
33752	VNTR
35458	STR
-43375	STR
13028	STR
6320	STR
-270118	STR
-23983	STR
26227	STR
-208598	STR
2679	STR
130274	STR
491917	STR
-20526	STR
-257953	STR
-4991	STR
-31889	VNTR
-46504	STR
-70473	STR
-13357	STR
18232	STR
-26782	STR
25567	STR
41215	STR
-126818	STR
-53842	STR
3857	STR
-2821	STR
20437	STR
11216	STR
-214242	STR
-11658	STR
-246463	STR
-47753	STR
-20515	STR
-27919	STR
-23019	STR
-81762	STR
41837	STR
273313	STR
6844	VNTR
-16952	STR
-8450	STR
3040	STR
-31113	VNTR
98575	STR
-44596	STR
-188042	STR
25631	STR
-541167	STR
